id,Instance of,Title,Genre,Duration,Publication date,Netflix ID,Disney+ movie ID,Disney+ series ID,Hulu ID
Q221345,movie,Batman Forever,"['Q188473', 'Q1535153', 'Q2421031', 'Q157394']",117.0,1995-06-16,287348,,,
Q222018,movie,Total Recall,"['Q188473', 'Q20443008', 'Q319221', 'Q471839', 'Q52162262', 'Q2973181', 'Q174526']",113.0,1990-01-01,1057618,,,
Q222041,movie,Hairspray,"['Q860626', 'Q842256', 'Q1146335']",117.0,2007-07-13,70065096,,,
Q222732,movie,"Lt. Robin Crusoe, U.S.N.","['Q319221', 'Q157443']",110.0,1966-06-29,70095775,,,
Q222800,movie,Knocked Up,"['Q860626', 'Q859369', 'Q130232']",129.0,2007-03-12,70059982,,,
Q223122,movie,Three Way,"['Q19367312', 'Q959790', 'Q130232']",84.0,2004-01-01,70000519,,,
Q223139,movie,North by Northwest,"['Q959790', 'Q2484376', 'Q1200678', 'Q2297927', 'Q188473', 'Q130232']",136.0,1959-01-01,60000544,,,
Q223217,movie,The Lion King 1½,"['Q663106', 'Q842256', 'Q157443']",77.0,2004-02-10,,2DCxbUBkW3dc,,
Q223374,movie,The Notebook,"['Q1054574', 'Q130232', 'Q2975633', 'Q52207399']",123.0,2004-05-20,60036227,,,
Q223567,movie,"30,000 Leagues Under the Sea","['Q471839', 'Q52207399', 'Q188473', 'Q2484376']",86.0,2007-01-01,70080482,,,
Q223977,tv,Mad Men,Q1366112,47.0,,70136135,,,
Q224004,movie,Topaz,"['Q959790', 'Q52207399', 'Q109733333']",120.0,1969-01-01,60020562,,,
Q224133,movie,30 Minutes or Less,"['Q157443', 'Q2678111', 'Q1200678', 'Q959790']",83.0,2011-08-12,70167074,,,
Q224964,movie,The Blob,"['Q200092', 'Q471839', 'Q1342372']",82.0,1958-01-01,60002718,,,
Q225962,movie,Yellowstone Kelly,Q172980,90.0,1959-01-01,70106331,,,
Q227474,movie,Too Beautiful for You,"['Q157443', 'Q859369', 'Q130232']",91.0,1989-01-01,60030316,,,
Q228867,movie,Zulu,"['Q369747', 'Q319221', 'Q21010853', 'Q17013749']",138.0,1964-01-01,60028173,,,
Q229643,movie,3 Ninjas Knuckle Up,"['Q188473', 'Q1033891', 'Q2678111', 'Q3745429']",85.0,1995-03-10,60020868,,,
Q231964,movie,Do Aankhen Barah Haath,Q130232,155.0,1958-01-01,21027648,,,
Q232175,movie,Go for It,Q157443,105.0,1983-09-01,70006124,1lYz1BTHbnvK,,
Q232737,tv,The Walking Dead,"['Q20220309', 'Q1366112', 'Q104123273', 'Q123198290', 'Q101716172']",44.0,,70177057,,6FPLfTcQrTpy,
Q234789,movie,44 Inch Chest,"['Q959790', 'Q130232']",95.0,2009-01-01,70117592,,,
Q238681,tv_film,Prayers for Bobby,"['Q130232', 'Q20442589', 'Q645928']",86.0,2009-01-21,70112524,,,
Q239296,movie,Eragon,"['Q157394', 'Q319221', 'Q188473', 'Q52207399']",105.0,2006-01-01,70044696,2vWOPtmjwAGS,,
Q239937,anime,Pokémon,"['Q15637301', 'Q15637293', 'Q15712918', 'Q1273568', 'Q15712927']",,,70038554,,,459cb74b-9424-4668-b622-020108e9638d
Q240765,movie,Venus Beauty Institute,"['Q860626', 'Q130232']",105.0,1999-01-01,60004017,,,
Q241482,movie,50 First Dates,Q860626,95.0,2004-02-13,60033311,,,
Q244019,movie,Little Longnose,"['Q157394', 'Q699']",78.0,2003-01-01,70076140,,,
Q244333,movie,Percy Jackson & the Olympians: The Lightning Thief,"['Q157394', 'Q1146335', 'Q319221', 'Q188473', 'Q52207399']",120.0,2010-02-11,70120525,5cPvG2KTZjmV,,
Q244865,movie,Champion,"['Q130232', 'Q185867', 'Q1054574', 'Q895583']",96.0,1949-04-07,60011763,,,
Q245187,movie,12 Rounds,"['Q959790', 'Q188473', 'Q2484376']",108.0,2009-01-01,70108016,WlQCOsXiit1S,,
Q245452,movie,5ive Girls,Q200092,93.0,2006-01-01,70053974,,,
Q246211,movie,Zyzzyx Road,Q2484376,106.0,2006-02-24,70170175,,,
Q246228,movie,Confessions of a Teenage Drama Queen,"['Q842256', 'Q1146335', 'Q157443', 'Q130232', 'Q859369']",90.0,2004-02-20,60034538,5NXvQbvvDF58,,
Q246283,movie,Frozen,"['Q859369', 'Q842256', 'Q157443', 'Q2975633', 'Q52162262', 'Q157394', 'Q1361932', 'Q1957385']",101.0,2013-11-10,70279000,"['4uKGzAJi3ROz', '1JffnkWmY6mD']",,
Q246711,movie,The Gift,"['Q1200678', 'Q200092', 'Q130232']",111.0,2000-01-01,60003508,,,
Q247130,movie,3:10 to Yuma,"['Q172980', 'Q52162262']",92.0,1957-01-01,60022612,,,
Q248505,movie,Celeste and Jesse Forever,"['Q860626', 'Q130232']",92.0,2012-01-01,70227647,,,
Q249151,movie,The Tournament,"['Q2484376', 'Q188473']",95.0,2009-01-01,70118785,,,
Q249215,movie,Project X,"['Q1146335', 'Q157443', 'Q3272147']",88.0,2012-01-01,70221487,,,
Q250401,movie,The Killing Room,Q130232,89.0,2009-01-01,70112465,,,
Q251335,movie,Godzilla vs. Mechagodzilla,"['Q471839', 'Q157394', 'Q2447078', 'Q1065444', 'Q200092', 'Q858784']",84.0,1974-01-01,70012281,,,
Q252350,tv,Rosa Diamante,Q23745,,,,,,64a65bb0-746f-43c1-961f-6530699a294d
Q252480,other,Bamse,,,,70252970,,,
Q253107,movie,Greedy,Q157443,107.0,1994-01-01,561105,,,
Q253566,movie,Against All Odds,"['Q1054574', 'Q2421031', 'Q2439025', 'Q188473', 'Q130232']",119.0,1984-01-01,234365,,,
Q255328,movie,"The Adventures of Priscilla, Queen of the Desert","['Q663106', 'Q859369', 'Q20442589', 'Q104097073', 'Q628165']",104.0,1994-01-01,221126,,,
Q255376,movie,The Client,"['Q2490520', 'Q3072039', 'Q959790', 'Q130232', 'Q1200678', 'Q52207399']",116.0,1994-01-01,382840,,,
Q258805,movie,Cake,Q860626,90.0,2005-01-01,70044144,,,
Q259332,movie,Once Upon a Time in China III,"['Q188473', 'Q1033891']",109.0,1993-01-01,60020764,,,
Q259932,short_film,West Bank Story,"['Q842256', 'Q622548']",21.0,2005-01-01,70082757,,,
Q260365,movie,The Passion of Anna,Q130232,101.0,1969-01-01,60033907,,,
Q260533,movie,Gigli,"['Q860626', 'Q859369', 'Q959790']",116.0,2003-01-01,60029186,,,
Q261759,movie,Real Steel,"['Q471839', 'Q188473', 'Q130232', 'Q858784', 'Q895583']",126.0,2011-09-06,70172929,,,
Q261899,movie,The Emperor's Club,"['Q859369', 'Q130232']",108.0,2002-11-22,60024928,,,
Q262778,movie,Munna Bhai M.B.B.S.,"['Q859369', 'Q157443']",156.0,2003-01-01,60036104,,,
Q262980,movie,Harper,"['Q959790', 'Q1200678', 'Q52207399']",121.0,1966-01-01,70055921,,,
Q263460,movie,The Dead Pool,"['Q959790', 'Q188473', 'Q2484376', 'Q25533274']",87.0,1988-01-01,60021593,,,
Q265152,tv,The Shield,"['Q2321734', 'Q9335577', 'Q186424']",42.0,,,,,4094ad25-76a0-4ebc-a577-106c22737dbc
Q267672,movie,Superman II,"['Q188473', 'Q471839', 'Q157394']",127.0,1980-12-04,60020037,,,
Q270215,movie,Contact,"['Q471839', 'Q130232', 'Q52207399']",144.0,1997-07-11,1171788,,,
Q270351,movie,American Gangster,"['Q645928', 'Q5897543', 'Q19367312', 'Q130232', 'Q959790', 'Q188473', 'Q2484376', 'Q7444356', 'Q113485322']",158.0,2007-01-01,70060009,,,
Q271189,movie,Hercules,"['Q1637212', 'Q842256', 'Q2143665', 'Q1433443']",92.0,1997-06-15,1171557,2e02rZ2TfE0f,,
Q272599,movie,All Quiet on the Western Front,"['Q369747', 'Q130232', 'Q52207399']",136.0,1930-01-01,243156,,,
Q274400,movie,88 Minutes,"['Q590103', 'Q130232', 'Q959790']",95.0,2007-02-14,70045851,,,
Q274748,movie,The Hangover Part II,"['Q2678111', 'Q20442589']",102.0,2011-05-25,70167070,,,
Q276407,movie,The Phantom of the Opera,"['Q1054574', 'Q130232', 'Q842256', 'Q52207399']",143.0,2004-01-01,70011219,,,
Q276415,movie,A Cinderella Story,"['Q860626', 'Q1146335', 'Q2143665']",96.0,2004-07-10,60036237,,,
Q276690,tv,That Girl,Q21188110,,,,,,2d426947-1dcb-4474-806e-952f85cf0427
Q277203,movie,Fragile,Q200092,93.0,2005-09-02,70139996,,,
Q277557,movie,Ittefaq,Q2484376,105.0,1969-01-01,70007752,,,
Q277828,tv_film,The Haunting Hour: Don't Think About It,"['Q157394', 'Q224700', 'Q52207399']",104.0,2007-09-04,70074170,,,
Q277903,movie,Surf Nazis Must Die,"['Q188473', 'Q2484376', 'Q471839', 'Q2678111', 'Q20443008']",80.0,1987-07-03,1016017,,,
Q278053,movie,Labyrinth,"['Q157394', 'Q842256', 'Q319221', 'Q2143665', 'Q2975633']",97.0,1986-01-01,680020,,,
Q279678,movie,Vinci,"['Q959790', 'Q157443', 'Q1200678']",107.0,2004-09-13,70047997,,,
Q280186,movie,Disney's The Kid,"['Q157394', 'Q157443', 'Q130232', 'Q104765957']",100.0,2000-07-07,60001174,"['1QWLFAKZsy9O', '7kzlW63UlGUZ']",,
Q280582,movie,The 300 Spartans,"['Q130232', 'Q369747', 'Q1433443', 'Q652256', 'Q319221', 'Q17013749']",114.0,1962-01-01,60028273,,,
Q283932,movie,Machine Gun Preacher,"['Q645928', 'Q959790', 'Q188473', 'Q130232', 'Q369747']",129.0,2011-01-01,70189903,,,
Q284086,movie,Kicking & Screaming,"['Q157443', 'Q20442589', 'Q3076696']",95.0,2005-05-01,70021635,,,
Q284103,movie,Water Drops on Burning Rocks,"['Q130232', 'Q20442589']",79.0,2000-02-13,60020752,,,
Q284362,movie,How to Marry a Millionaire,"['Q860626', 'Q859369', 'Q842256', 'Q1054574', 'Q157443']",95.0,1953-01-01,60004541,,,
Q285430,movie,Die Augen der Mumie Ma,"['Q200092', 'Q226730']",63.0,1918-01-01,70046949,,,
Q285584,movie,Just Visiting,"['Q471839', 'Q761469', 'Q157394', 'Q157443']",88.0,2001-01-01,60020327,,,
Q286129,other,Hippie Hippie Shake,Q130232,,,70117898,,,
Q286132,movie,Red Corner,"['Q3072039', 'Q1200678', 'Q959790']",117.0,1997-01-01,1191424,,,
Q286755,movie,The Best Man,Q157443,96.0,2005-01-01,70059425,,,
Q288355,movie,Grosse Pointe Blank,"['Q860626', 'Q16950433', 'Q188473']",107.0,1997-01-01,1153034,,,
Q289106,movie,Cat Chaser,"['Q496523', 'Q188473', 'Q52207399']",90.0,1989-01-01,60032298,,,
Q289127,movie,The Next Karate Kid,"['Q1146335', 'Q2975633', 'Q188473', 'Q130232']",107.0,1994-08-12,"['70000809', '70092283']",,,
Q300042,movie,Waking Life,"['Q130232', 'Q157394']",99.0,2001-01-01,60021932,5RFFTZ36aIzX,,
Q300341,tv_film,A Bright Shining Lie,"['Q52162262', 'Q130232', 'Q369747']",118.0,1998-01-01,14606813,,,
Q300359,movie,A Chinese Ghost Story III,"['Q157394', 'Q224700', 'Q200092', 'Q157443']",104.0,1991-01-01,60027680,,,
Q300371,movie,A Cock and Bull Story,"['Q157443', 'Q52207399']",94.0,2006-01-01,70039173,,,
Q300393,movie,A Dirty Shame,"['Q157443', 'Q20442589']",89.0,2004-09-12,60036243,,,
Q300411,movie,A Fork in the Road,Q157443,101.0,2009-01-01,70132253,,,
Q300502,movie,A Night at the Roxbury,"['Q663106', 'Q157443']",82.0,1998-01-01,18066997,,,
Q300547,movie,A Scanner Darkly,"['Q471839', 'Q20443008', 'Q130232', 'Q108084492']",100.0,2006-05-25,70042671,,,
Q300573,movie,A Study in Scarlet,"['Q959790', 'Q130232', 'Q1200678']",71.0,1933-01-01,70017114,,,
Q300622,movie,A World Without Thieves,"['Q188473', 'Q1033891', 'Q130232']",100.0,2004-01-01,70072430,,,
Q300624,movie,A Year and a Half in the Life of Metallica,Q93204,236.0,1992-01-01,21675309,,,
Q301083,movie,Homegrown,"['Q663106', 'Q859369', 'Q16950433', 'Q157443', 'Q959790']",98.0,1998-04-17,8187256,,,
Q301823,movie,Boiling Point,"['Q188473', 'Q959790', 'Q130232']",96.0,1990-09-15,22228995,,,
Q302403,movie,Callas Forever,"['Q842256', 'Q130232', 'Q1054574', 'Q645928']",108.0,2002-01-01,70011221,,,
Q303235,movie,The Three Musketeers,"['Q319221', 'Q222639', 'Q188473', 'Q52207399', 'Q157443', 'Q1054574']",105.0,1973-12-11,60031764,,,
Q303839,movie,Ab-normal Beauty,Q200092,94.0,2004-11-04,70042524,,,
Q303999,movie,Happy Birthday to Me,"['Q200092', 'Q853630']",110.0,1981-01-01,70012606,,,
Q304488,movie,The Grifters,"['Q496523', 'Q2421031', 'Q185867', 'Q959790', 'Q130232', 'Q52207399']",110.0,1990-01-01,562335,,,
Q304599,movie,Ondine,"['Q157394', 'Q1054574', 'Q130232']",111.0,2009-01-01,70117284,,,
Q309366,movie,National Treasure,"['Q496523', 'Q2484376', 'Q319221', 'Q22981906', 'Q188473']",126.0,2004-01-01,70011206,4OSB77mZE37z,,
Q310427,movie,Azuloscurocasinegro,"['Q130232', 'Q586250', 'Q20442589']",100.0,2006-03-31,70081782,,,
Q310734,movie,Inkheart,"['Q157394', 'Q52207399']",106.0,2008-12-11,70101345,,,
Q318031,movie,"Liane, Jungle Goddess","['Q157394', 'Q319221']",78.0,1956-01-01,70083957,,,
Q318975,movie,Atlantis: The Lost Empire,"['Q471839', 'Q157394', 'Q319221', 'Q2975633', 'Q130232', 'Q188473']",95.0,2001-06-22,60021957,20bTDjr36sfj,,
Q320223,movie,Tapped,Q93204,75.0,2009-01-01,70124097,,,
Q320236,movie,Be Kind Rewind,"['Q157443', 'Q130232']",101.0,2007-01-01,70082263,,,
Q321454,movie,Female Perversions,"['Q130232', 'Q20442589']",112.0,1996-01-01,60026005,,,
Q322206,movie,Heavenly Creatures,"['Q5442753', 'Q959790', 'Q130232', 'Q2975633', 'Q20442589']",108.0,1994-01-01,60011627,,,
Q323722,tv,Bates Motel,"['Q67175872', 'Q1366112']",45.0,2013-09-11,70272479,,,
Q323827,movie,Doctor Zhivago,"['Q1054574', 'Q130232', 'Q369747', 'Q52207399', 'Q1919632']",197.0,1965-01-01,449931,,,
Q324352,movie,The Rosebud Beach Hotel,Q157443,83.0,1984-01-01,70036663,,,
Q324557,movie,Resident Evil: Afterlife,"['Q188473', 'Q2484376', 'Q471839', 'Q1776156', 'Q200092', 'Q3072049', 'Q1341051', 'Q1077883']",96.0,2010-01-01,70128695,,,
Q325621,movie,Samurai II: Duel at Ichijoji Temple,"['Q130232', 'Q629917']",104.0,1955-01-01,11520079,,,
Q325643,movie,Who's Afraid of Virginia Woolf?,Q130232,131.0,1966-01-01,1120753,,,
Q325662,movie,"Aguirre, the Wrath of God","['Q130232', 'Q319221']",91.0,1972-01-01,60024225,,,
Q326319,movie,Saw IV,Q909586,96.0,2007-10-25,70060007,,,
Q326428,movie,"Paradise, Hawaiian Style","['Q860626', 'Q842256']",91.0,1966-01-01,60025553,,,
Q326789,movie,Naked Among Wolves,"['Q369747', 'Q52162262', 'Q130232']",116.0,1963-04-10,70042640,,,
Q327852,movie,Journey to the Sun,"['Q130232', 'Q7210294']",104.0,1999-01-01,60000616,,,
Q329336,movie,Jew Suss: Rise and Fall,Q130232,114.0,2010-01-01,70132736,,,
Q329434,movie,A Nightmare on Elm Street,"['Q200092', 'Q1146335', 'Q853630', 'Q31888058']",91.0,1984-01-01,806456,,,
Q329805,movie,All About My Mother,"['Q130232', 'Q859369', 'Q104097073']",101.0,1999-01-01,26268034,,,
Q331180,movie,Blow Dry,"['Q157443', 'Q1054574', 'Q130232', 'Q20442589']",87.0,2001-01-01,60001825,,,
Q331985,movie,Parting Glances,"['Q130232', 'Q1054574', 'Q20442589']",90.0,1986-02-19,60000308,,,
Q332261,movie,Absentia,"['Q200092', 'Q1200678', 'Q130232']",91.0,2011-03-03,70204765,,,
Q332330,movie,For Your Eyes Only,"['Q2484376', 'Q188473', 'Q2297927', 'Q52162262']",127.0,1981-01-01,516446,,,
Q333377,movie,Slumber Party Massacre II,"['Q200092', 'Q853630', 'Q1146335']",75.0,1987-01-01,60002021,,,
Q333558,movie,Absurd,"['Q200092', 'Q471839', 'Q853630']",93.0,1981-01-01,70120449,,,
Q333576,movie,Absurdistan,Q157443,87.0,2008-03-20,70084175,,,
Q335736,movie,Shadow Dancer,"['Q2297927', 'Q130232', 'Q2484376']",101.0,2012-01-01,70227655,,,
Q337078,movie,The Big Lebowski,"['Q157443', 'Q959790', 'Q56296585', 'Q185867']",117.0,1998-01-01,1181532,,,
Q337881,movie,Johnny English,"['Q188473', 'Q2297927', 'Q622548']",87.0,2003-01-01,60026148,,,
Q338599,movie,Accattone,Q130232,120.0,1961-01-01,70027414,,,
Q339045,movie,The Big Picture,Q157443,97.0,1989-01-01,60024119,,,
Q339693,movie,Mafia!,"['Q157443', 'Q959790']",83.0,1998-01-01,16914714,,,
Q348013,movie,The Taste of Others,Q859369,112.0,2000-01-01,60020020,,,
Q352431,movie,Adaptation,"['Q157443', 'Q130232', 'Q52207310']",110.0,2002-01-01,60025026,,,
Q357379,movie,"Adiós, Sabata","['Q212781', 'Q172980']",106.0,1970-01-01,70039900,,,
Q369379,movie,Ae Fond Kiss...,"['Q1054574', 'Q130232']",100.0,2004-01-01,70020937,,,
Q370252,movie,My Darling Clementine,"['Q172980', 'Q130232', 'Q52207310']",92.0,1946-01-01,60033392,,,
Q371801,tv,UFC 97,,,,70123549,,,
Q373610,tv,Binbir Gece,"['Q25372', 'Q130232']",90.0,,80089558,,,
Q374507,movie,The Impostors,Q157443,101.0,1998-01-01,11819543,,,
Q375248,movie,Cutie Honey,"['Q1033891', 'Q752321', 'Q275934']",93.0,2004-05-26,70067891,,,
Q375417,movie,The Desert Trail,Q4836991,54.0,1935-04-22,70101174,,,
Q377165,tv,Planet Earth,Q93204,60.0,,70219642,,,
Q377428,movie,The Desperate Hours,"['Q130232', 'Q959790', 'Q586250', 'Q188473', 'Q52207399']",108.0,1955-01-01,60028434,,,
Q378913,movie,The Lord of the Rings,"['Q157394', 'Q52207399', 'Q319221', 'Q130130466']",132.0,1978-11-15,60020947,,,
Q379296,movie,Did You Hear About the Morgans?,Q860626,103.0,2009-01-01,70119197,,,
Q380519,tv,Star Trek: Enterprise,"['Q336059', 'Q343782', 'Q904447']",44.0,,70158332,,,0430cf6b-2a15-44eb-af69-dfa8edc4d894
Q380981,movie,Tropic Thunder,"['Q622548', 'Q188473', 'Q157443']",107.0,2008-01-01,70097582,,,
Q381731,movie,Burn After Reading,"['Q157443', 'Q130232', 'Q959790']",96.0,2008-08-27,70098606,,,
Q383024,movie,Change of Plans,"['Q859369', 'Q157443']",100.0,2009-02-07,70159322,,,
Q383200,movie,Afghan Knights,"['Q369747', 'Q200092', 'Q188473']",103.0,2007-01-01,70073640,,,
Q386094,movie,"Martha, Meet Frank, Daniel and Laurence",Q860626,88.0,1998-01-01,22494059,,,
Q387542,movie,Rent: Filmed Live on Broadway,"['Q842256', 'Q20442589']",150.0,2008-09-24,70107398,,,
Q389014,movie,Dragnet,"['Q959790', 'Q157443', 'Q4984974']",101.0,1987-01-01,459010,,,
Q389158,movie,Ambush at Cimarron Pass,Q172980,73.0,1958-01-01,70154422,,,
Q389971,movie,Under the Sun of Satan,Q130232,93.0,1987-01-01,70043735,,,
Q390097,movie,Cold Mountain,"['Q369747', 'Q1054574', 'Q130232', 'Q52207399']",150.0,2003-12-25,60031289,,,
Q390357,movie,April Showers,Q130232,94.0,2009-01-01,70117391,,,
Q390914,movie,Stopped on Track,Q130232,109.0,2011-05-15,70189489,,,
Q391343,movie,The Great McGinty,Q157443,80.0,1940-01-01,60011161,,,
Q392697,movie,The Man Who Knew Too Little,"['Q52207399', 'Q157443']",91.0,1997-01-01,1191648,,,
Q392915,movie,Broken Arrow,"['Q188473', 'Q2484376', 'Q2297927']",110.0,1996-01-01,333876,62iq6SqvQCgm,,
Q400123,movie,A Cruel Romance,Q1919632,145.0,1984-01-01,60030516,,,
Q400985,movie,Missing,"['Q130232', 'Q1200678', 'Q109733333']",122.0,1982-01-01,60010657,,,
Q402645,movie,Alfie,"['Q860626', 'Q130232', 'Q52162262']",114.0,1966-03-29,60004502,,,
Q406916,movie,Air Bud,"['Q859369', 'Q1361932']",98.0,1997-08-11,1172112,,,
Q407184,movie,Air Force One,"['Q188473', 'Q2484376']",124.0,1997-01-01,1171915,,,
Q408102,movie,Fire Birds,"['Q188473', 'Q2484376']",80.0,1990-01-01,60033265,,,
Q408725,movie,Airheads,"['Q157443', 'Q663106']",88.0,1994-01-01,60021270,,,
Q420702,tv,The Firm,Q1366112,,2014-01-14,,,,4de32072-1a56-42dd-96fd-c775a28849fc
Q422591,tv,El Sexo Débil,Q23745,,,,,,1bc3db43-ba9a-4308-9f8e-0314c8faf2cd
Q423106,tv,La Patrona,Q23745,,,,,,a2a19c99-f31b-4e0f-80cc-b95697ea1b5f
Q425579,movie,Sex and Death 101,"['Q859369', 'Q157443']",113.0,2007-01-01,70083951,,,
Q426650,movie,Dragon Ball Z: Bardock – The Father of Goku,Q319221,47.0,1990-10-17,70003460,,,
Q426790,tv,The Omega Glory,Q24925,1.0,1968-03-01,70178539,,,
Q427386,movie,In the Line of Fire,"['Q959790', 'Q188473', 'Q2484376', 'Q130232', 'Q109733333']",123.0,1993-01-01,624420,,,
Q427534,movie,The Court-Martial of Billy Mitchell,"['Q645928', 'Q130232', 'Q3072039']",100.0,1955-01-01,60011071,,,
Q429397,movie,Lethal Weapon 4,"['Q188473', 'Q2484376', 'Q663106', 'Q1033891', 'Q4984974']",127.0,1998-07-10,17142958,,,
Q430245,movie,Dead or Alive 2: Birds,Q188473,97.0,2000-01-01,60032866,,,
Q430852,movie,Till the Clouds Roll By,"['Q645928', 'Q842256']",132.0,1946-01-01,11606160,,,
Q431477,movie,Boeing Boeing,Q157443,102.0,1965-01-01,60000760,,,
Q434718,movie,Assault on Precinct 13,"['Q959790', 'Q188473', 'Q2484376', 'Q1067324']",91.0,1976-01-01,265971,,,
Q448102,tv,Highlander: The Raven,Q1366112,44.0,,,,,74a53e60-cf3d-4cbd-a7a0-54bc2ece24fc
Q451603,movie,On Golden Pond,"['Q130232', 'Q1054574']",108.0,1982-02-12,823169,,,
Q452235,movie,The Man Who Could Work Miracles,"['Q157394', 'Q471839', 'Q157443', 'Q52162262']",80.0,1937-02-08,70082867,,,
Q455784,tv_film,Joseph,"['Q130232', 'Q645928']",178.0,1995-01-01,70004656,,,
Q459057,movie,Monster,"['Q5442753', 'Q645928', 'Q130232', 'Q959790', 'Q20442589']",110.0,2003-01-01,60032559,,,
Q461357,tv,Dawson's Creek,"['Q775344', 'Q23739', 'Q85133165']",44.0,,70157460,,,e167b346-77f6-4694-982f-a611e42bef11
Q463620,movie,The Broadway Melody,"['Q842256', 'Q1054574']",110.0,1929-01-01,60011050,,,
Q463765,movie,Never Been Kissed,"['Q860626', 'Q1146335', 'Q2975633']",103.0,1999-04-09,21096296,5Acvq3lOAjtP,,
Q463927,movie,Diner,"['Q2975633', 'Q157443', 'Q130232']",105.0,1982-01-01,444509,,,
Q464088,movie,Hôtel Terminus: The Life and Times of Klaus Barbie,Q93204,267.0,1988-01-01,60027978,,,
Q464294,movie,American Ninja,"['Q1033891', 'Q188473', 'Q3745429']",95.0,1985-01-01,60020954,,,
Q464634,movie,D.O.A.,"['Q2421031', 'Q185867', 'Q1200678', 'Q130232']",96.0,1988-01-01,60030145,,,
Q464635,movie,The Merry Gentleman,Q130232,110.0,2008-01-01,70084217,,,
Q464891,movie,Un taxi pour Tobrouk,"['Q319221', 'Q130232']",89.0,1960-01-01,70183033,,,
Q464902,movie,Eye of the Dolphin,Q130232,103.0,2007-08-21,70068659,,,
Q465123,tv_film,Grizzly Rage,Q200092,86.0,2007-01-01,70093521,,,
Q465275,movie,Fantastic Mr. Fox,"['Q157443', 'Q1919632', 'Q188473', 'Q1361932']",87.0,2009-10-14,70109889,4cna09XI2gqn,,
Q465383,movie,American Kickboxer,Q1033891,88.0,1991-01-01,70041772,,,
Q466014,movie,The Children's Hour,"['Q130232', 'Q20442589']",107.0,1961-01-01,60011060,,,
Q466024,movie,The Child,Q130232,95.0,2005-05-17,70052724,,,
Q466297,movie,The Fisher King,"['Q157394', 'Q157443', 'Q130232']",137.0,1991-01-01,506621,,,
Q466369,movie,The Princess and the Warrior,"['Q130232', 'Q1054574', 'Q496523']",135.0,2000-01-01,60020498,,,
Q466884,movie,The Net,"['Q2484376', 'Q580850', 'Q1200678']",109.0,1995-01-01,797261,,,
Q467053,movie,A Bridge Too Far,"['Q188473', 'Q369747', 'Q52207310', 'Q130232']",168.0,1977-06-15,332286,,,
Q467101,movie,Twenty Bucks,"['Q130232', 'Q157443']",91.0,1993-01-01,60034977,,,
Q467541,movie,All the Queen's Men,"['Q157443', 'Q130232', 'Q369747', 'Q20442589']",96.0,2001-01-01,60024995,,,
Q467678,movie,The Little Mermaid II: Return to the Sea,"['Q842256', 'Q157394', 'Q319221']",75.0,2000-09-19,,6RDBhfjwO85E,,
Q468565,movie,Management,"['Q860626', 'Q130232']",94.0,2008-01-01,70098609,,,
Q468700,movie,The Fly,"['Q200092', 'Q471839', 'Q1342372', 'Q130232', 'Q1054574', 'Q52162262', 'Q102260466']",92.0,1986-08-15,70079918,,,
Q468877,movie,Going My Way,"['Q859369', 'Q130232', 'Q860626', 'Q842256']",130.0,1944-01-01,60010402,,,
Q469535,tv,Les Liaisons dangereuses,Q98526239,183.0,2003-01-01,60035107,,,
Q470111,tv,Medium,"['Q101860688', 'Q1366112']",45.0,,,,,e3ed811a-c540-4284-b189-c77f90b128e4
Q470499,movie,Blood and Wine,"['Q496523', 'Q2421031', 'Q2484376']",97.0,1996-01-01,70043887,,,
Q470544,movie,Serengeti Shall Not Die,Q1760864,85.0,1959-06-25,60027959,,,
Q470560,movie,The Quiet Man,"['Q860626', 'Q130232', 'Q895583']",129.0,1952-06-06,885436,,,
Q470645,movie,A Bird of the Air,Q130232,108.0,2011-01-01,70198064,,,
Q470771,movie,From Hell,"['Q200092', 'Q853630', 'Q19367312', 'Q1200678', 'Q2484376', 'Q959790']",117.0,2001-01-01,60021642,,,
Q471746,movie,The A-Team,"['Q319221', 'Q3990883', 'Q496523', 'Q2678111', 'Q188473']",117.0,2010-01-01,70103526,,,
Q471842,movie,Star Trek IV: The Voyage Home,"['Q471839', 'Q761469', 'Q319221', 'Q104765957']",119.0,1986-01-01,995892,,,
Q471951,movie,The Man Who Cried,"['Q1054574', 'Q130232']",96.0,2000-01-01,60003506,,,
Q471976,movie,The Chronicles of Riddick,"['Q188473', 'Q471839', 'Q319221']",119.0,2004-01-01,60034579,,,
Q472309,tv_film,Princess of Thieves,"['Q188473', 'Q319221', 'Q3038946']",88.0,2001-03-11,60022000,,,
Q472512,movie,The Amityville Horror,"['Q200092', 'Q590103', 'Q52162262', 'Q31888058']",117.0,1979-01-01,60002141,,,
Q474072,movie,Il diavolo,Q157443,98.0,1963-01-01,70060410,,,
Q474199,movie,Amos & Andrew,"['Q959790', 'Q663106', 'Q157443', 'Q188473']",96.0,1993-01-01,60020616,,,
Q475800,movie,Last Exit to Brooklyn,"['Q130232', 'Q20442589', 'Q52207399']",100.0,1989-01-01,70141619,,,
Q476439,movie,Shoot the Piano Player,"['Q2421031', 'Q130232', 'Q959790', 'Q185867', 'Q859369', 'Q52162262']",79.0,1960-01-01,19599445,,,
